Message_Id,Message_Version,Field_Name,Parent_Field,Field_Units,Min_Field_Size,Max_Field_Size,Field_Range,Mandatory,Number_Of_Fields,Optional_Description,Message_Type,Customer,Direction,STEName
DR-TAUT,1,S2_FROM_DISTRICT,S2_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S2_FROM_MILEPOST,S2_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S2_TO_DISTRICT,S2_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S2_TO_MILEPOST,S2_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S2_TRACK,S2_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S3_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S3_BETWEEN_LOCATION,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S3_AND_LOCATION,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S3_TRACK_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S3_TRACK_RECORD,CONTENT,,,,,,S3_TRACK_COUNT,,RUM,,,
DR-TAUT,1,S3_TRACK_SEQUENCE,S3_TRACK_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S3_TRACK_TEXT,S3_TRACK_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S3_LIMITS_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S3_LIMITS_RECORD,CONTENT,,,,,,S3_LIMITS_COUNT,,RUM,,,
DR-TAUT,1,S3_BETWEEN_DISTRICT,S3_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S3_BETWEEN_MILEPOST,S3_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S3_AND_DISTRICT,S3_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S3_AND_MILEPOST,S3_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S3_TRACK,S3_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S4_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S4_FROM_LOCATION,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S4_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S4_RECORD,CONTENT,,,,,,S4_COUNT,,RUM,,,
DR-TAUT,1,S4_SEQUENCE,S4_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S4_TO_LOCATION,S4_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S4_TRACK_TEXT,S4_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S4_LIMITS_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S4_LIMITS_RECORD,CONTENT,,,,,,S4_LIMITS_COUNT,,RUM,,,
DR-TAUT,1,S4_FROM_DISTRICT,S4_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S4_FROM_MILEPOST,S4_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S4_TO_DISTRICT,S4_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S4_TO_MILEPOST,S4_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S4_TRACK,S4_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S5_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S5_INITIAL_UNTIL_DATE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S5_INITIAL_UNTIL_TIME,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S5_EXTENDED_UNTIL_DATE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S5_EXTENDED_UNTIL_TIME,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S5_INITIAL_UNTIL,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S5_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S5_RECORD,CONTENT,,,,,,S5_COUNT,,RUM,,,
DR-TAUT,1,S5_SEQUENCE,S5_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S5_EXTENDED_UNTIL,S5_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S5_INITIALS,S5_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S6_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S6_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S6_RECORD,CONTENT,,,,,,S6_COUNT,,RUM,,,
DR-TAUT,1,S6_SEQUENCE,S6_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S6_ENGINE_INITIAL,S6_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S6_ENGINE_ID,S6_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S6_DIRECTION,S6_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S6_AT_DISTRICT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S6_AT_TRACK,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S6_AT_MILEPOST,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S6_AT_LOCATION,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S7_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S8_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S8_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S8_RECORD,CONTENT,,,,,,S8_COUNT,,RUM,,,
DR-TAUT,1,S8_SEQUENCE,S8_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S8_ENGINE_INITIAL,S8_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S8_ENGINE_NUMBER,S8_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S8_ENGINE_ID,S8_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S8_DIRECTION,S8_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S9_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S10_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S10_BETWEEN_LOCATION,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S10_AND_LOCATION,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S10_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S10_RECORD,CONTENT,,,,,,S10_COUNT,,RUM,,,
DR-TAUT,1,S10_BETWEEN_DISTRICT,S10_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S10_BETWEEN_MILEPOST,S10_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S10_AND_DISTRICT,S10_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S10_AND_MILEPOST,S10_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S10_TRACK,S10_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S11_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S11_DISTRICT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S11_MILEPOST,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S11_LOCATION,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S11_TRACK,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S12_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S12_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S12_RWIC_RECORD,CONTENT,,,,,,S12_COUNT,,RUM,,,
DR-TAUT,1,S12_RWIC_SEQUENCE,S12_RWIC_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S12_RWIC,S12_RWIC_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S12_BETWEEN_LOCATION,S12_RWIC_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S12_AND_LOCATION,S12_RWIC_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S12_TRACK_TEXT,S12_RWIC_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S12_LIMITS_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S12_LIMITS_RECORD,CONTENT,,,,,,S12_LIMITS_COUNT,,RUM,,,
DR-TAUT,1,S12_BETWEEN_DISTRICT,S12_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S12_BETWEEN_MILEPOST,S12_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S12_AND_DISTRICT,S12_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S12_AND_MILEPOST,S12_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S12_TRACK,S12_LIMITS_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S13_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S13_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,S13_RECORD,CONTENT,,,,,,S13_COUNT,,RUM,,,
DR-TAUT,1,S13_SEQUENCE,S13_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,S13_TEXT,S13_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,T1_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T1_COPIED_BY,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T1_OK_TIME,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T1_OK_DATE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T1_DISPATCHER,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T1_RELAY_EMPLOYEE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T1_RELAY_LOCATION,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T2_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T2_DISTRICT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T2_MILEPOST,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T2_TRACK,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T2_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T2_RECORD,CONTENT,,,,,,T2_COUNT,,RUM,,,
DR-TAUT,1,T2_SEQUENCE,T2_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,T2_ROLLUP_LOCATION,T2_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,T2_ROLLUP_DATE,T2_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,T2_ROLLUP_TIME,T2_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,T2_BY,T2_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,T3_PRESENCE,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T3_CLEAR_TIME,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T3_CLEAR_BY,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,T4_HAVE_JOINT_OCCUPANTS,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,RPT_TEXT_COUNT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,RPT_RECORD,CONTENT,,,,,,RPT_TEXT_COUNT,,RUM,,,
DR-TAUT,1,RPT_SEQUENCE,RPT_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,RPT_TEXT,RPT_RECORD,,,,,,,,RUM,,,
DR-TAUT,1,251_LIMIT_DISTRICT,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,251_LIMIT_MILEPOST,CONTENT,,,,,,,,RUM,,,
DR-TAUT,1,251_LIMIT_TRACK,CONTENT,,,,,,,,RUM,,,
DR-PTUR,1,HEADER,DR-PTUR,,,,,Y,,,RUM,,,
DR-PTUR,1,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,RUM,,,
DR-PTUR,1,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,RUM,,,
DR-PTUR,1,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,RUM,,,
DR-PTUR,1,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,RUM,,,
DR-PTUR,1,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,RUM,,,
DR-PTUR,1,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,RUM,,,
DR-PTUR,1,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,RUM,,,
DR-PTUR,1,DISTRICT_NAME,HEADER,Alphanumeric,0,25,,Y,,,RUM,,,
DR-PTUR,1,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,RUM,,,
DR-PTUR,1,USER_ID,HEADER,Alphanumeric,0,7,,Y,,,RUM,,,
DR-PTUR,1,DIVISION_NAME,HEADER,Alphabetic,0,24,,Y,,,RUM,,,
DR-PTUR,1,CONTENT,DR-PTUR,,,,,Y,,,RUM,,,
DR-PTUR,1,REQUEST_ID,CONTENT,Alphanumeric,1,13,,N,,,RUM,,,
DR-PTUR,1,REQUESTING_EMPLOYEE,CONTENT,Alphanumeric,1,20,,Y,,,RUM,,,
DR-PTUR,1,DISTRICT,CONTENT,Alphanumeric,1,25,,Y,,,RUM,,,
DR-PTUR,1,FROM_STATION,CONTENT,Alphanumeric,1,27,,Y,,,RUM,,,
DR-PTUR,1,TO_STATION,CONTENT,Alphanumeric,1,27,,Y,,,RUM,,,
DR-PTUR,1,TRACK,CONTENT,Alphanumeric,1,32,,Y,,,RUM,,,
DR-PTUR,1,UTILIZATION_COUNT,CONTENT,Numeric,1,3,1|999,Y,,,RUM,,,
DR-PTUR,1,UTILIZATION_RECORD,CONTENT,,,,,Y,UTILIZATION_COUNT,,RUM,,,
DR-PTUR,1,ENTRY_TYPE,UTILIZATION_RECORD,Alphanumeric,3,8,TRAIN|T/E|O/T|R/W|RESERVED|FREE|UNRESLVD,Y,,,RUM,,,
DR-PTUR,1,SCAC,UTILIZATION_RECORD,Alphabetic,1,4,,N,,,RUM,,,
DR-PTUR,1,SYMBOL,UTILIZATION_RECORD,Alphanumeric,1,10,,N,,,RUM,,,
DR-PTUR,1,SECTION,UTILIZATION_RECORD,Numeric,1,1,1|9,N,,,RUM,,,
DR-PTUR,1,ORIGIN_DATE,UTILIZATION_RECORD,Numeric,8,8,,N,,,RUM,,,
DR-PTUR,1,ENGINE_INITIAL,UTILIZATION_RECORD,Alphabetic,1,4,,N,,,RUM,,,
DR-PTUR,1,ENGINE_NUMBER,UTILIZATION_RECORD,Numeric,1,10,,N,,,RUM,,,
DR-PTUR,1,ADDRESSEE,UTILIZATION_RECORD,Alphanumeric,1,19,,N,,,RUM,,,
DR-PTUR,1,BEGIN_DATE,UTILIZATION_RECORD,Numeric,8,8,,Y,,,RUM,,,
DR-PTUR,1,BEGIN_TIME,UTILIZATION_RECORD,Numeric,4,4,,Y,,,RUM,,,
DR-PTUR,1,BEGIN_TIME_ZONE,UTILIZATION_RECORD,Alphabetic,1,1,E|C,Y,,,RUM,,,
DR-PTUR,1,END_DATE,UTILIZATION_RECORD,Numeric,8,8,,Y,,,RUM,,,
DR-PTUR,1,END_TIME,UTILIZATION_RECORD,Alphanumeric,4,4,,Y,,,RUM,,,
DR-PTUR,1,END_TIME_ZONE,UTILIZATION_RECORD,Alphabetic,1,1,E|C,Y,,,RUM,,,
DR-PTUR,1,DIRECTION,UTILIZATION_RECORD,Alphabetic,1,1,N|S|E|W|B,N,,,RUM,,,
DR-EROR,1,HEADER,DR-EROR,,,,,Y,,,RUM,,,
DR-EROR,1,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,RUM,,,
DR-EROR,1,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,RUM,,,
DR-EROR,1,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,RUM,,,
DR-EROR,1,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,RUM,,,
DR-EROR,1,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,RUM,,,
DR-EROR,1,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,RUM,,,
DR-EROR,1,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,RUM,,,
DR-EROR,1,DISTRICT_NAME,HEADER,Alphanumeric,0,25,,Y,,,RUM,,,
DR-EROR,1,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,RUM,,,
DR-EROR,1,USER_ID,HEADER,Alphanumeric,0,7,,Y,,,RUM,,,
DR-EROR,1,DIVISION_NAME,HEADER,Alphabetic,0,24,,Y,,,RUM,,,
DR-EROR,1,CONTENT,DR-EROR,,,,,Y,,,RUM,,,
DR-EROR,1,REQUEST_ID,CONTENT,Alphanumeric,1,13,,N,,,RUM,,,
DR-EROR,1,REQUESTING_EMPLOYEE,CONTENT,Alphanumeric,1,20,,Y,,,RUM,,,
DR-EROR,1,MESSAGE_TYPE,CONTENT,Alphanumeric,7,7,,Y,,,RUM,,,
DR-EROR,1,MESSAGE_ERROR,CONTENT,Alphanumeric,1,80,,Y,,,RUM,,,
DR-EROR,1,DESCRIPTION,CONTENT,Alphanumeric,1,100,,Y,,,RUM,,,
DR-AK01,1,HEADER,DR-AK01,,,,,Y,,,RUM,,,
DR-AK01,1,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,RUM,,,
DR-AK01,1,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,RUM,,,
DR-AK01,1,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,RUM,,,
DR-AK01,1,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,RUM,,,
DR-AK01,1,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,RUM,,,
DR-AK01,1,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,RUM,,,
DR-AK01,1,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,RUM,,,
DR-AK01,1,DISTRICT_NAME,HEADER,Alphanumeric,0,25,,Y,,,RUM,,,
DR-AK01,1,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,RUM,,,
DR-AK01,1,USER_ID,HEADER,Alphanumeric,0,7,,Y,,,RUM,,,
DR-AK01,1,DIVISION_NAME,HEADER,Alphabetic,0,24,,Y,,,RUM,,,
DR-AK01,1,CONTENT,DR-AK01,,,,,Y,,,RUM,,,
DR-AK01,1,ACK_SEQUENCE_NUMBER,CONTENT,Numeric,1,13,1|9999999999999,Y,,,RUM,,,
DR-AK01,1,RESPONSE_CODE,CONTENT,Alphabetic,1,6,,Y,,,RUM,,,
DR-AK01,1,TEXT,CONTENT,Alphanumeric,1,255,,N,,,RUM,,,
RD-RTQR,1,HEADER,RD-RTQR,,,,,Y,,,RUM,,,
RD-RTQR,1,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,RUM,,,
RD-RTQR,1,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,RUM,,,
RD-RTQR,1,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,RUM,,,
RD-RTQR,1,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,RUM,,,
RD-RTQR,1,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,RUM,,,
RD-RTQR,1,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,RUM,,,
RD-RTQR,1,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,RUM,,,
RD-RTQR,1,DISTRICT_NAME,HEADER,Alphanumeric,0,25,,Y,,,RUM,,,
RD-RTQR,1,DIVISION_NAME,HEADER,Alphabetic,0,24,,Y,,,RUM,,,
RD-RTQR,1,USER_ID,HEADER,Alphanumeric,0,7,,Y,,,RUM,,,
RD-RTQR,1,CONTENT,RD-RTQR,,,,,,,,RUM,,,
RD-RTQR,1,REQUEST_ID,CONTENT,Alphanumeric,0,13,,N,,,RUM,,,
RD-RTQR,1,PF_ADDRESSEE,CONTENT,Alphanumeric,0,255,,N,,,RUM,,,
RD-RTQR,1,PF_ADDRESSEE_TYPE,CONTENT,Alphabetic,0,1,E|P|F|G,N,,,RUM,,,
RD-RTQR,1,REQUESTING_EMPLOYEE,CONTENT,Alphanumeric,1,20,,N,,,RUM,,,
RD-RTQR,1,TRACK_AUTHORITY_NUMBER,CONTENT,Numeric,4,,1000|9999,Y,,,RUM,,,
RD-RTQR,1,TRACK_AUTHORITY_ID,CONTENT,Numeric,0,20,,Y,,,RUM,,,
