Message_Id,Message_Version,Field_Name,Parent_Field,Field_Units,Min_Field_Size,Max_Field_Size,Field_Range,Mandatory,Number_Of_Fields,Optional_Description,Message_Type,Customer,Direction,STEName
CD-RABI,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
CD-RABI,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
CD-RABI,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
CD-RABI,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
CD-RABI,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
CD-RABI,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
CD-RABI,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
CD-RABI,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
CD-RABI,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
CD-RABI,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
CD-RABI,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
CD-RABI,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
CD-RABI,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
CD-RABI,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
CD-RABI,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
CD-RABI,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
CD-RABI,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
CD-RABI,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
CD-RABI,7,CONTENT,CD-RABI,,,,,Y,,,PTC,,,
CD-RABI,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
CD-RABI,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
CD-RABI,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
CD-RABI,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
CD-RABI,7,TRAIN_CLEARANCE_NUMBER,CONTENT,Numeric,1,4,1|9999,Y,,,PTC,,,
CD-RABI,7,ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
CD-RABI,7,ENGINE_NUMBER,CONTENT,Numeric,1,10,,Y,,,PTC,,,
CD-RABI,7,REQUEST_TYPE,CONTENT,Alphabetic,6,7,INITIAL|UPDATE,Y,,,PTC,,,
CD-RCON,7,HEADER,CD-RCON,,,,,Y,,,PTC,,,
CD-RCON,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
CD-RCON,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
CD-RCON,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
CD-RCON,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
CD-RCON,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
CD-RCON,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
CD-RCON,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
CD-RCON,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
CD-RCON,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
CD-RCON,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
CD-RCON,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
CD-RCON,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
CD-RCON,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
CD-RCON,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
CD-RCON,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
CD-RCON,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
CD-RCON,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
CD-RCON,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
CD-RCON,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
CD-RCON,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
CD-RCON,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
CD-RCON,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
CD-RCON,7,CONTENT,CD-RCON,,,,,Y,,,PTC,,,
CD-RCON,7,TRIGGER_TYPE,CONTENT,Alphanumeric,5,5,02030|CIBOS,Y,,,PTC,,,
CD-RCON,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
CD-RCON,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
CD-RCON,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
CD-RCON,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
CD-RCON,7,REQUESTING_DISTRICT,CONTENT,Alphanumeric,1,25,,N,,,PTC,,,
CD-RCON,7,REQUESTING_MILEPOST,CONTENT,Alphanumeric,1,11,,N,,,PTC,,,
CD-RCON,7,REQUESTING_TRACK,CONTENT,Alphanumeric,1,32,,N,,,PTC,,,
CD-RTID,7,HEADER,CD-RTID,,,,,Y,,,PTC,,,
CD-RTID,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
CD-RTID,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
CD-RTID,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
CD-RTID,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
CD-RTID,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
CD-RTID,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
CD-RTID,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
CD-RTID,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
CD-RTID,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
CD-RTID,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
CD-RTID,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
CD-RTID,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
CD-RTID,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
CD-RTID,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
CD-RTID,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
CD-RTID,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
CD-RTID,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
CD-RTID,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
CD-RTID,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
CD-RTID,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
CD-RTID,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
CD-RTID,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
CD-RTID,7,CONTENT,CD-RTID,,,,,Y,,,PTC,,,
CD-RTID,7,TRAIN_CLEARANCE_NUMBER,CONTENT,Numeric,1,4,1|9999,Y,,,PTC,,,
CD-RTID,7,ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
CD-RTID,7,ENGINE_NUMBER,CONTENT,Numeric,1,10,,Y,,,PTC,,,
CD-TCON,7,HEADER,CD-TCON,,,,,Y,,,PTC,,,
CD-TCON,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
CD-TCON,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
CD-TCON,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
CD-TCON,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
CD-TCON,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
CD-TCON,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
CD-TCON,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
CD-TCON,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
CD-TCON,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
CD-TCON,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
CD-TCON,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
CD-TCON,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
CD-TCON,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
CD-TCON,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
CD-TCON,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
CD-TCON,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
CD-TCON,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
CD-TCON,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
CD-TCON,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
CD-TCON,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
CD-TCON,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
CD-TCON,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
CD-TCON,7,CONTENT,CD-TCON,,,,,Y,,,PTC,,,
CD-TCON,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
CD-TCON,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
CD-TCON,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
CD-TCON,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
CD-TCON,7,LOADS,CONTENT,Numeric,1,3,,Y,,,PTC,,,
CD-TCON,7,EMPTIES,CONTENT,Numeric,1,3,,Y,,,PTC,,,
CD-TCON,7,TONNAGE,CONTENT,Numeric,1,5,,Y,,,PTC,,,
CD-TCON,7,LENGTH,CONTENT,Numeric,1,5,1|25000,Y,,,PTC,,,
CD-TCON,7,AXLES,CONTENT,Numeric,1,4,0|3996,N,,,PTC,,,
CD-TCON,7,OPERATIVE_BRAKES,CONTENT,Numeric,1,3,,N,,,PTC,,,
CD-TCON,7,TOTAL_BRAKING_FORCE,CONTENT,Numeric,1,8,0|30000000,N,,,PTC,,,
CD-TCON,7,SPEED_CONSTRAINT,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
CD-TCON,7,SPEED,CONTENT,Numeric,1,3,1|125,N,,,PTC,,,
CD-TCON,7,RESTRICTION_COUNT,CONTENT,Alphabetic,1,2,0|32,Y,,,PTC,,,
CD-TCON,7,RESTRICTION_RECORD,CONTENT,,,,,N,RESTRICTION_COUNT,,PTC,,,
CD-TCON,7,RESTRICTION_TYPE,RESTRICTION_RECORD,Numeric,1,2,1|32,Y,,,PTC,,,
CD-TCON,7,SPEED_CLASS,CONTENT,Alphabetic,1,15,Freight|Intermodal|Passenger,Y,,,PTC,,,
CD-TCON,7,REPORTING_DISTRICT,CONTENT,Alphanumeric,1,25,,N,,,PTC,,,
CD-TCON,7,REPORTING_MILEPOST,CONTENT,Alphanumeric,1,11,,N,,,PTC,,,
CD-TCON,7,REPORTING_TRACK,CONTENT,Alphanumeric,1,32,,N,,,PTC,,,
CD-TCON,7,PTC_LOCO_ORIENTATION,CONTENT,Alphanumeric,4,5,FRONT|BACK,N,,,PTC,,,
CD-TCON,7,PTC_ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
CD-TCON,7,PTC_ENGINE_NUMBER,CONTENT,Numeric,1,10,,Y,,,PTC,,,
CD-TCON,7,ENGINE_COUNT,CONTENT,Numeric,1,2,,Y,,,PTC,,,
CD-TCON,7,ENGINE_RECORD,CONTENT,,,,,N,ENGINE_COUNT,,PTC,,,
CD-TCON,7,POSITION_IN_CONSIST,ENGINE_RECORD,Numeric,1,3,1|999,N,,,PTC,,,
CD-TCON,7,ENGINE_INITIAL,ENGINE_RECORD,Alphabetic,1,4,,Y,,,PTC,,,
CD-TCON,7,ENGINE_NUMBER,ENGINE_RECORD,Numeric,1,10,,Y,,,PTC,,,
CD-TCON,7,ENGINE_STATUS,ENGINE_RECORD,Alphabetic,1,1,W|T|D|R,Y,,,PTC,,,
CD-TCON,7,DB_STATUS,ENGINE_RECORD,Alphanumeric,5,6,CUTIN|CUTOUT,N,,,PTC,,,
GD-ADSR,7,HEADER,GD-ADSR,,,,,Y,,,PTC,,,
GD-ADSR,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-ADSR,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-ADSR,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-ADSR,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-ADSR,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-ADSR,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-ADSR,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-ADSR,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-ADSR,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
GD-ADSR,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-ADSR,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-ADSR,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-ADSR,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-ADSR,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-ADSR,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-ADSR,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-ADSR,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-ADSR,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-ADSR,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-ADSR,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-ADSR,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-ADSR,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-ADSR,7,CONTENT,GD-ADSR,,,,,Y,,,PTC,,,
GD-ADSR,7,TRACK_AUTHORITY_NUMBER,CONTENT,Numeric,1,6,1|999999,Y,,,PTC,,,
GD-ADSR,7,ACTION,CONTENT,Numeric,1,1,0|3,Y,,,PTC,,,
GD-ADSR,7,STATUS_CODE,CONTENT,Numeric,1,1,1|3,Y,,,PTC,,,
GD-ADSR,7,ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
GD-ADSR,7,ENGINE_NUMBER,CONTENT,Numeric,1,10,,Y,,,PTC,,,
GD-ADSR,7,CREW_ACK_REQUIRED,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
GD-ADSR,7,ELECTRONIC_ACK_REQUESTED,CONTENT,Alphabetic,1,1,Y|N,Y,,,PTC,,,
GD-BOSR,7,HEADER,GD-BOSR,,,,,Y,,,PTC,,,
GD-BOSR,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-BOSR,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-BOSR,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-BOSR,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-BOSR,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-BOSR,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-BOSR,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-BOSR,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-BOSR,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
GD-BOSR,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-BOSR,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-BOSR,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-BOSR,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-BOSR,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-BOSR,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-BOSR,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-BOSR,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-BOSR,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-BOSR,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-BOSR,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-BOSR,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-BOSR,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-BOSR,7,CONTENT,GD-BOSR,,,,,Y,,,PTC,,,
GD-BOSR,7,OPERATING_MODE,CONTENT,Numeric,1,1,1|4,Y,,,PTC,,,
GD-BOSR,7,OPERATING_CONDITION,CONTENT,Alphabetic,4,6,NONE|MSGOLD|MSGTIM|SUSPND,Y,,,PTC,,,
GD-CACA,7,HEADER,GD-CACA,,,,,Y,,,PTC,,,
GD-CACA,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-CACA,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-CACA,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-CACA,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-CACA,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-CACA,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-CACA,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-CACA,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-CACA,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
GD-CACA,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CACA,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-CACA,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-CACA,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CACA,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-CACA,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-CACA,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-CACA,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CACA,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CACA,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-CACA,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CACA,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-CACA,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CACA,7,CONTENT,GD-CACA,,,,,Y,,,PTC,,,
GD-CACA,7,TRACK_AUTHORITY_NUMBER,CONTENT,Numeric,1,6,1|999999,Y,,,PTC,,,
GD-CACA,7,SCAC,CONTENT,Alphabetic,1,4,,Y,,,PTC,,,
GD-CACA,7,SYMBOL,CONTENT,Alphanumeric,1,10,,Y,,,PTC,,,
GD-CACA,7,SECTION,CONTENT,Numeric,1,1,1|9,N,,,PTC,,,
GD-CACA,7,ORIGIN_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
GD-CACA,7,ACTION,CONTENT,Numeric,1,1,0|3,Y,,,PTC,,,
GD-CACA,7,ACK_DATE,CONTENT,Numeric,8,8,,Y,,,PTC,,,
GD-CACA,7,ACK_TIME,CONTENT,Numeric,4,4,,Y,,,PTC,,,
GD-CACA,7,ENGINE_INITIAL,CONTENT,Alphabetic,1,4,,N,,,PTC,,,
GD-CACA,7,ENGINE_NUMBER,CONTENT,Numeric,1,10,,N,,,PTC,,,
GD-CACA,7,DIRECTION,CONTENT,Alphabetic,1,5,NORTH|SOUTH|EAST|WEST,N,,,PTC,,,
GD-CACA,7,EMPLOYEE_FIRST,CONTENT,Alphanumeric,1,20,,Y,,,PTC,,,
GD-CACA,7,EMPLOYEE_MIDDLE,CONTENT,Alphabetic,1,1,,N,,,PTC,,,
GD-CACA,7,EMPLOYEE_LAST,CONTENT,Alphanumeric,1,32,,Y,,,PTC,,,
GD-CATA,7,HEADER,GD-CATA,,,,,Y,,,PTC,,,
GD-CATA,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-CATA,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-CATA,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-CATA,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-CATA,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-CATA,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-CATA,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-CATA,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-CATA,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
GD-CATA,7,DISTRICT_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CATA,7,USER_ID,HEADER,Alphanumeric,1,7,,N,,,PTC,,,
GD-CATA,7,TRACK_FILE_VERSION,HEADER,Numeric,1,10,1|4294967295,N,,,PTC,,,
GD-CATA,7,HTRN_SCAC,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CATA,7,HTRN_SYMBOL,HEADER,Alphanumeric,1,10,,N,,,PTC,,,
GD-CATA,7,HTRN_SECTION,HEADER,Numeric,1,1,1|9,N,,,PTC,,,
GD-CATA,7,HTRN_ORIGIN_DATE,HEADER,Numeric,8,8,,N,,,PTC,,,
GD-CATA,7,HENG_ENGINE_INITIAL,HEADER,Alphabetic,1,4,,N,,,PTC,,,
GD-CATA,7,HENG_ENGINE_NUMBER,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CATA,7,UID1_TYPE,HEADER,Alphanumeric,1,7,SYNC,N,,,PTC,,,
GD-CATA,7,UID1,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CATA,7,UID2_TYPE,HEADER,Alphanumeric,1,7,SYNCST|SYNCBI|SYNCTA|SYNCEND,N,,,PTC,,,
GD-CATA,7,UID2,HEADER,Numeric,1,10,,N,,,PTC,,,
GD-CATA,7,CONTENT,GD-CATA,,,,,Y,,,PTC,,,
GD-CATA,7,TRACK_AUTHORITY_NUMBER,CONTENT,Numeric,1,6,1|999999,Y,,,PTC,,,
GD-CATA,7,ACTION,CONTENT,Numeric,1,1,0|7,Y,,,PTC,,,
GD-CATA,7,EMPLOYEE_FIRST,CONTENT,Alphanumeric,1,20,,Y,,,PTC,,,
GD-CATA,7,EMPLOYEE_MIDDLE,CONTENT,Alphabetic,1,1,,N,,,PTC,,,
GD-CATA,7,EMPLOYEE_LAST,CONTENT,Alphanumeric,1,32,,Y,,,PTC,,,
GD-CTER,7,HEADER,GD-CTER,,,,,Y,,,PTC,,,
GD-CTER,7,EVENT_DATE,HEADER,Numeric,8,8,,Y,,,PTC,,,
GD-CTER,7,EVENT_TIME,HEADER,Numeric,6,6,,Y,,,PTC,,,
GD-CTER,7,MESSAGE_ID,HEADER,Alphanumeric,1,7,,Y,,,PTC,,,
GD-CTER,7,SEQUENCE_NUMBER,HEADER,Numeric,1,13,1|9999999999999,Y,,,PTC,,,
GD-CTER,7,MESSAGE_VERSION,HEADER,Numeric,1,3,1|999,Y,,,PTC,,,
GD-CTER,7,MESSAGE_REVISION,HEADER,Numeric,1,3,0|999,Y,,,PTC,,,
GD-CTER,7,SOURCE_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-CTER,7,DESTINATION_SYS,HEADER,Alphabetic,2,3,CAD|GD|CI|RU,Y,,,PTC,,,
GD-CTER,7,DISTRICT_NAME,HEADER,Alphanumeric,1,25,,N,,,PTC,,,
